"sim_no","mitigation","prob","surveillance","test_days","test_type","start_type","n_HH","test_sens","total_days","run_specials_now","child_trans","teacher_trans","high_school","p_asymp_adult","p_asymp_child","p_subclin_adult","p_subclin_child","mult_asymp","mult_asymp_child","quarantine.length","quarantine.grace","turnaround.time","n_other_adults","n_class","test_quarantine","disperse_transmission","dedens","n_start","days_inf","time","n_contacts","n_staff_contact","rel_trans_child_symp_HH","rel_trans","start_mult","test_start_day","n_tot","isolate","no_test_vacc","time_seed_inf","seed_asymp","overdisp_off","num_adults","version","include_weekends","rel_trans_adult","rapid_test_sens","adult_unvax_hosp_rate","child_unvax_hosp_rate","adult_vax_hosp_rate","child_vax_hosp_rate","type","variant.attack","vax.rates","notify.scenario","vax_eff","attack.df","child.vax","teacher_susp","child_susp","family_susp","notify","test","test_frac","i","rel_trans_HH","rel_trans_CC","adult_prob","child_prob","class"
201,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,201,4,2,6e-04,0.000472727272727273,2
201,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,201,4,2,6e-04,0.000472727272727273,5
202,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,202,4,2,6e-04,0.000472727272727273,2
202,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,202,4,2,6e-04,0.000472727272727273,3
202,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,202,4,2,6e-04,0.000472727272727273,2
203,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,203,4,2,6e-04,6e-04,0
203,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,203,4,2,6e-04,6e-04,0
203,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,203,4,2,6e-04,6e-04,4
204,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,204,4,2,6e-04,6e-04,0
204,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,204,4,2,6e-04,6e-04,1
204,0.5,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,204,4,2,6e-04,6e-04,1
205,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,205,4,2,6e-04,0.00039,6
205,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,205,4,2,6e-04,0.00039,5
205,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,205,4,2,6e-04,0.00039,10
206,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,206,4,2,6e-04,0.00039,5
206,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,206,4,2,6e-04,0.00039,6
206,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,206,4,2,6e-04,0.00039,0
207,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,207,4,2,6e-04,0.000472727272727273,1
207,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,207,4,2,6e-04,0.000472727272727273,4
207,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,207,4,2,6e-04,0.000472727272727273,8
208,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,208,4,2,6e-04,0.000472727272727273,1
208,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,208,4,2,6e-04,0.000472727272727273,7
208,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,208,4,2,6e-04,0.000472727272727273,2
209,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,209,4,2,6e-04,6e-04,3
209,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,209,4,2,6e-04,6e-04,1
209,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,209,4,2,6e-04,6e-04,0
210,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,210,4,2,6e-04,6e-04,1
210,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,210,4,2,6e-04,6e-04,4
210,0.5,0.00039,FALSE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,210,4,2,6e-04,6e-04,2
211,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,211,4,2,6e-04,0.00039,1
211,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,211,4,2,6e-04,0.00039,10
211,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.035,0,0.5,0.5,0.5,TRUE,FALSE,0,211,4,2,6e-04,0.00039,10
212,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,212,4,2,6e-04,0.00039,0
212,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,212,4,2,6e-04,0.00039,1
212,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.035,0,0.5,0.5,0.5,TRUE,TRUE,0.9,212,4,2,6e-04,0.00039,4
213,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,213,4,2,6e-04,0.000472727272727273,6
213,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,213,4,2,6e-04,0.000472727272727273,0
213,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,FALSE,0,213,4,2,6e-04,0.000472727272727273,3
214,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,214,4,2,6e-04,0.000472727272727273,0
214,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,214,4,2,6e-04,0.000472727272727273,1
214,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.035,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,214,4,2,6e-04,0.000472727272727273,7
215,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,215,4,2,6e-04,6e-04,6
215,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,215,4,2,6e-04,6e-04,4
215,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,FALSE,0,215,4,2,6e-04,6e-04,3
216,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,216,4,2,6e-04,6e-04,0
216,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,216,4,2,6e-04,6e-04,3
216,0.5,0.00039,FALSE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.035,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,216,4,2,6e-04,6e-04,5
217,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,217,5.71428571428571,2.85714285714286,6e-04,0.00039,3
217,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,217,5.71428571428571,2.85714285714286,6e-04,0.00039,2
217,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,217,5.71428571428571,2.85714285714286,6e-04,0.00039,4
218,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,218,5.71428571428571,2.85714285714286,6e-04,0.00039,1
218,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,218,5.71428571428571,2.85714285714286,6e-04,0.00039,3
218,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,218,5.71428571428571,2.85714285714286,6e-04,0.00039,2
219,0.65,0.00039,TRUE,"week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,219,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,2
